StudentID,Age,Gender,Program,Year,CGPA,AttendancePercent,Scholarship,DistanceKM,ParentsEducation,FamilyIncome,PlacementStatus,Internship,ExtraCurricularScore,SatisfactionScore,EngagementScore,FeesPendingMonths,ModeOfStudy,CounselingSessions,MentorAssigned,PreviousInstitution,Churn
S018197,17,Male,EEE,1,8.23,56.2,No,5.5,Postgraduate,<2L,Not Placed,No,4.7,6.1,68,0,Offline,0,Yes,Junior College,0
S018198,20,Male,Civil,1,6.47,76.2,No,7.8,High School,<2L,Placed,Yes,6.3,4.7,65,0,Offline,0,Yes,Private,0
S018199,19,Female,AEIE,1,7.19,66.4,No,13.1,Professional,5-10L,Not Placed,No,6.3,7.2,68,0,Offline,1,No,Junior College,0
S018200,18,Female,ME,1,7.21,84.1,No,6.4,Postgraduate,>20L,Not Placed,No,6.2,5.3,66,0,Offline,0,Yes,Private,0
S018201,18,Male,IT,1,7.26,55.6,No,9.0,Graduate,5-10L,Not Placed,No,1.7,6.7,62,1,Offline,0,Yes,Private,0
S018202,21,Male,ME,2,6.23,74.1,Yes,21.0,Professional,10-20L,Not Placed,Yes,8.3,2.6,64,1,Offline,1,No,Public,0
S018203,18,Female,ME,1,7.5,74.9,No,4.0,Graduate,<2L,Not Placed,No,4.1,5.7,56,0,Online,0,Yes,Other,0
S018204,20,Male,EEE,1,7.61,75.6,No,2.3,Graduate,<2L,Not Placed,No,2.7,5.6,69,0,Offline,0,Yes,Private,0
S018205,19,Female,Civil,3,8.08,70.8,No,25.6,High School,5-10L,Not Placed,No,6.2,5.3,54,0,Hybrid,0,Yes,Private,0
S018206,18,Female,EEE,2,6.72,63.2,No,5.6,High School,2-5L,Not Placed,No,4.2,7.0,76,0,Offline,1,Yes,Public,0
S018207,20,Female,EEE,4,8.15,88.1,No,8.4,High School,5-10L,Not Placed,Yes,4.9,4.2,71,1,Offline,1,Yes,Public,1
S018208,18,Male,CSE,3,9.2,83.7,No,14.0,Graduate,<2L,Not Placed,Yes,5.3,4.3,64,0,Online,0,Yes,Public,0
S018209,19,Male,ECE,4,6.69,75.5,No,7.2,High School,10-20L,Placed,No,4.2,7.8,43,0,Hybrid,2,No,Public,0
S018210,21,Male,Civil,1,7.62,64.2,No,1.5,Professional,<2L,Not Placed,No,3.3,6.9,65,0,Offline,0,No,Junior College,0
S018211,20,Male,EEE,1,6.34,72.8,Yes,3.3,Graduate,5-10L,Not Placed,No,3.2,6.3,51,0,Hybrid,1,No,Boarding,0
S018212,20,Male,ME,4,6.96,70.4,No,10.2,Graduate,2-5L,Not Placed,No,7.4,8.8,35,0,Offline,1,Yes,Boarding,0
S018213,20,Female,ECE,4,6.15,85.1,No,3.9,High School,>20L,Not Placed,Yes,4.9,7.0,52,0,Online,0,Yes,Private,0
S018214,19,Female,CSE,2,7.36,93.2,No,9.9,Professional,2-5L,Not Placed,Yes,7.2,9.2,64,1,Offline,1,Yes,Public,0
S018215,18,Female,ME,3,7.63,84.3,Yes,6.6,Postgraduate,>20L,Not Placed,Yes,8.8,4.9,45,1,Hybrid,3,Yes,Private,0
S018216,21,Male,AEIE,1,7.09,97.8,Yes,14.1,Professional,2-5L,Placed,No,5.6,7.4,65,0,Offline,1,Yes,Private,1
S018217,20,Male,ME,1,5.91,67.0,Yes,0.4,Graduate,2-5L,Not Placed,No,6.2,10.0,68,2,Online,1,No,Private,1
S018218,18,Female,AEIE,1,6.6,63.5,No,13.0,High School,2-5L,Not Placed,No,5.6,6.6,84,1,Online,2,Yes,Public,0
S018219,18,Male,CSE,4,6.37,87.2,No,6.3,Graduate,2-5L,Not Placed,Yes,6.1,6.9,75,1,Offline,0,Yes,Private,0
S018220,20,Female,IT,1,6.76,77.1,No,6.8,Graduate,<2L,Not Placed,No,7.8,7.4,71,0,Offline,0,Yes,Private,1
S018221,20,Male,EEE,2,6.6,75.5,Yes,32.2,High School,<2L,Not Placed,No,8.1,3.4,64,0,Offline,1,Yes,Junior College,0
S018222,21,Female,Civil,4,7.22,70.0,No,4.3,No formal,2-5L,Placed,No,7.0,8.1,63,0,Offline,1,Yes,Public,0
S018223,21,Male,CSE,1,6.89,92.0,Yes,10.0,Graduate,2-5L,Placed,No,4.4,7.4,57,1,Hybrid,1,Yes,Public,0
S018224,20,Female,IT,1,7.21,69.9,No,10.3,Graduate,5-10L,Not Placed,No,5.3,7.4,62,2,Offline,0,Yes,Boarding,0
S018225,21,Female,IT,2,8.37,82.5,No,12.0,Postgraduate,>20L,Not Placed,Yes,3.8,6.8,49,1,Offline,3,No,Boarding,0
S018226,19,Male,ME,2,6.88,56.1,No,16.2,Graduate,2-5L,Not Placed,No,9.4,6.7,86,0,Offline,1,Yes,Private,0
S018227,17,Male,CSE,4,6.7,81.5,No,10.7,High School,2-5L,Not Placed,Yes,5.2,7.0,62,0,Offline,0,Yes,Private,1
S018228,20,Male,Civil,4,7.35,85.7,No,0.7,High School,2-5L,Not Placed,Yes,5.2,6.5,84,1,Offline,1,Yes,Private,0
S018229,20,Male,ECE,2,8.3,84.4,No,14.1,No formal,5-10L,Partially Placed,No,3.9,7.9,77,0,Offline,1,No,Private,0
S018230,22,Male,EEE,1,6.22,68.7,No,7.9,High School,2-5L,Not Placed,Yes,6.4,8.5,68,0,Online,2,Yes,Public,0
S018231,19,Male,ME,3,6.6,84.3,No,22.0,Graduate,2-5L,Not Placed,No,2.1,9.4,64,0,Offline,1,Yes,Junior College,1
S018232,22,Male,AEIE,2,6.92,83.4,No,7.4,High School,5-10L,Not Placed,Yes,6.6,7.4,56,1,Offline,0,Yes,Public,1
S018233,16,Female,Civil,1,7.24,71.6,No,5.4,High School,>20L,Not Placed,Yes,4.7,6.4,64,1,Hybrid,1,No,Public,0
S018234,18,Female,ECE,4,6.48,82.2,Yes,16.4,Graduate,<2L,Not Placed,Yes,6.4,9.7,72,0,Offline,0,No,Public,0
S018235,20,Female,CSE,4,7.13,75.4,No,10.4,High School,>20L,Not Placed,No,10.0,7.1,77,2,Offline,0,Yes,Private,0
S018236,21,Male,ECE,3,7.15,100.0,No,9.3,Graduate,2-5L,Not Placed,No,6.5,5.5,80,2,Offline,0,Yes,Other,0
S018237,21,Male,ME,1,7.02,71.5,No,10.0,Graduate,<2L,Not Placed,No,3.5,4.4,72,0,Hybrid,1,Yes,Public,1
S018238,22,Male,CSE,4,6.37,61.9,No,8.6,Postgraduate,2-5L,Placed,Yes,0.9,4.7,62,0,Offline,4,Yes,Public,1
S018239,20,Female,IT,1,6.96,76.1,No,0.1,Graduate,2-5L,Not Placed,No,6.8,4.4,38,0,Offline,1,No,Private,0
S018240,17,Male,IT,4,7.53,70.1,No,5.6,High School,5-10L,Not Placed,No,5.8,9.6,60,0,Offline,0,Yes,Public,0
S018241,19,Male,EEE,3,7.73,72.8,No,27.0,Graduate,10-20L,Not Placed,No,4.8,5.8,63,0,Online,1,No,Public,0
S018242,21,Female,AEIE,3,7.52,98.1,No,32.6,High School,2-5L,Not Placed,No,8.4,8.6,70,0,Offline,0,Yes,Boarding,0
S018243,20,Male,AEIE,3,6.76,89.4,No,16.3,High School,<2L,Not Placed,No,5.3,7.9,69,1,Offline,1,Yes,Private,1
S018244,22,Male,ME,3,6.89,78.7,No,1.6,High School,5-10L,Not Placed,Yes,6.8,7.1,71,1,Online,0,Yes,Public,0
S018245,16,Male,EEE,3,6.7,81.1,No,15.2,Professional,2-5L,Not Placed,No,5.1,8.1,64,0,Offline,0,No,Public,0
S018246,19,Male,ME,4,7.31,83.5,No,0.5,High School,<2L,Placed,No,4.7,4.6,68,0,Offline,0,Yes,Private,0
S018247,19,Female,ME,1,7.16,69.3,No,3.6,Graduate,2-5L,Not Placed,No,6.9,5.2,51,0,Offline,0,No,Boarding,0
S018248,20,Female,EEE,1,7.61,92.6,No,0.0,Graduate,<2L,Not Placed,No,5.9,6.6,52,1,Hybrid,0,Yes,Junior College,0
S018249,18,Male,ME,1,6.94,76.4,Yes,0.8,No formal,>20L,Not Placed,No,5.1,7.1,75,0,Online,0,No,Private,0
S018250,17,Male,Civil,4,7.72,89.2,Yes,2.9,Postgraduate,2-5L,Partially Placed,Yes,4.0,5.6,49,0,Offline,1,Yes,Private,0
S018251,18,Male,CE,4,7.78,90.3,No,8.6,Postgraduate,10-20L,Not Placed,Yes,6.8,7.6,64,0,Offline,0,Yes,Public,0
S018252,17,Male,ME,1,6.01,68.7,No,7.9,High School,5-10L,Not Placed,Yes,1.9,7.7,42,1,Online,2,No,Private,1
S018253,21,Female,ME,3,7.96,64.5,No,2.5,Postgraduate,5-10L,Not Placed,Yes,9.5,6.2,70,2,Offline,0,Yes,Public,0
S018254,20,Female,ECE,2,5.79,82.1,No,10.1,Postgraduate,<2L,Placed,Yes,5.5,8.2,76,0,Hybrid,1,No,Private,0
S018255,19,Male,ECE,3,7.56,77.3,No,9.7,High School,2-5L,Not Placed,No,5.5,6.1,57,0,Offline,0,No,Public,0
S018256,21,Male,CE,1,6.39,74.3,No,16.1,Postgraduate,<2L,Not Placed,No,7.0,5.1,59,1,Offline,0,Yes,Public,0
S018257,21,Male,AEIE,4,6.91,69.7,No,23.5,High School,<2L,Partially Placed,No,7.2,2.9,65,0,Offline,0,No,Public,0
S018258,21,Male,ECE,3,6.85,79.0,No,14.4,High School,10-20L,Partially Placed,No,6.2,5.0,88,1,Online,2,Yes,Private,1
S018259,14,Male,AEIE,1,4.82,74.0,No,21.3,High School,<2L,Not Placed,No,6.2,6.0,62,0,Online,0,No,Private,1
S018260,18,Male,IT,3,5.86,100.0,Yes,21.9,Postgraduate,<2L,Not Placed,No,6.8,6.1,63,0,Hybrid,1,Yes,Public,0
S018261,21,Male,IT,2,7.87,87.6,No,0.4,High School,2-5L,Not Placed,Yes,2.8,7.1,76,0,Offline,0,Yes,Private,0
S018262,21,Male,ME,1,6.72,66.1,No,6.3,Professional,2-5L,Not Placed,No,3.9,8.2,56,1,Offline,1,Yes,Private,0
S018263,20,Female,ME,4,7.14,57.1,No,14.9,High School,2-5L,Not Placed,Yes,2.0,6.6,53,0,Offline,2,No,Junior College,0
S018264,18,Male,CE,1,8.51,83.3,No,11.3,Graduate,>20L,Partially Placed,No,2.0,4.6,73,0,Offline,1,Yes,Public,0
S018265,18,Female,CE,4,7.39,91.9,No,1.8,Postgraduate,5-10L,Not Placed,Yes,4.9,7.0,78,0,Online,0,Yes,Private,0
S018266,17,Male,ME,3,7.19,60.0,No,16.9,Graduate,<2L,Not Placed,No,4.5,9.5,50,0,Offline,1,Yes,Public,0
S018267,19,Female,AEIE,2,6.2,81.3,No,8.5,Postgraduate,<2L,Not Placed,No,4.9,7.3,40,0,Offline,1,Yes,Private,0
S018268,22,Male,Civil,2,8.61,76.1,No,1.8,High School,2-5L,Not Placed,No,1.8,5.9,87,0,Offline,0,Yes,Public,0
S018269,19,Female,CE,4,6.92,86.2,No,8.9,High School,2-5L,Not Placed,Yes,7.3,8.1,76,1,Hybrid,0,No,Public,1
S018270,21,Female,CSE,4,8.49,88.4,Yes,6.3,Graduate,2-5L,Not Placed,Yes,7.0,6.7,73,2,Offline,1,Yes,Private,1
S018271,19,Male,ME,2,6.85,60.5,No,12.1,Graduate,10-20L,Not Placed,No,5.2,6.0,66,1,Hybrid,1,No,Private,1
S018272,18,Female,ECE,2,6.15,82.2,No,7.0,High School,10-20L,Partially Placed,No,6.4,5.4,69,0,Offline,1,Yes,Private,0
S018273,21,Female,CE,1,8.32,70.0,No,11.3,Professional,2-5L,Not Placed,No,5.4,5.0,66,1,Offline,2,No,Public,0
S018274,22,Female,CSE,3,6.85,74.3,No,8.0,Professional,10-20L,Not Placed,Yes,5.2,8.2,54,0,Online,1,Yes,Public,0
S018275,21,Female,CSE,4,6.26,87.7,Yes,1.7,High School,2-5L,Not Placed,No,3.3,7.5,60,0,Offline,0,No,Public,0
S018276,21,Male,IT,3,6.51,78.1,No,22.2,High School,<2L,Not Placed,Yes,1.1,3.6,56,0,Online,0,No,Public,0
S018277,18,Male,AEIE,4,7.46,90.1,No,14.8,Graduate,2-5L,Not Placed,No,10.0,9.8,51,1,Offline,2,Yes,Private,0
S018278,17,Female,IT,4,7.96,80.7,No,27.0,Professional,<2L,Not Placed,No,5.6,7.0,59,1,Online,0,Yes,Private,1
S018279,17,Female,ECE,1,7.43,72.9,No,10.8,Graduate,2-5L,Not Placed,No,2.7,4.0,64,0,Offline,0,No,Private,0
S018280,22,Other,EEE,4,7.14,83.0,No,5.9,High School,2-5L,Not Placed,Yes,4.9,3.1,57,1,Online,0,Yes,Public,0
S018281,19,Male,ME,3,4.97,76.4,No,6.5,Postgraduate,>20L,Not Placed,No,5.5,8.3,68,2,Hybrid,0,Yes,Private,0
S018282,19,Male,AEIE,2,6.79,100.0,Yes,4.0,Postgraduate,>20L,Not Placed,Yes,4.4,6.7,75,1,Offline,1,Yes,Boarding,1
S018283,19,Male,CE,3,6.27,62.0,No,3.5,Graduate,5-10L,Not Placed,No,4.0,8.0,63,0,Online,0,Yes,Junior College,0
S018284,18,Female,ECE,3,7.19,100.0,No,5.4,Postgraduate,2-5L,Not Placed,Yes,9.4,6.9,72,0,Hybrid,1,Yes,Public,1
S018285,20,Male,AEIE,3,6.14,82.0,No,12.8,Graduate,>20L,Not Placed,Yes,5.4,8.5,50,0,Offline,1,Yes,Private,0
S018286,18,Male,ECE,2,7.26,72.7,No,11.7,Professional,2-5L,Not Placed,No,7.9,8.7,71,2,Hybrid,1,Yes,Public,0
S018287,20,Female,CSE,2,7.07,74.8,No,6.5,High School,5-10L,Not Placed,No,4.4,7.5,54,3,Offline,1,No,Public,0
S018288,20,Male,CE,4,6.25,81.6,Yes,17.1,Professional,5-10L,Placed,No,8.6,4.0,48,0,Offline,0,Yes,Public,0
S018289,19,Male,EEE,2,6.03,90.8,No,13.2,High School,10-20L,Not Placed,No,7.3,7.3,55,1,Offline,2,No,Private,0
S018290,22,Female,CE,4,6.81,91.5,No,4.8,High School,<2L,Placed,No,4.3,5.8,74,0,Offline,0,Yes,Public,1
S018291,18,Female,CE,1,7.73,76.0,No,4.7,Postgraduate,10-20L,Not Placed,No,3.3,5.0,82,0,Offline,0,Yes,Public,0
S018292,19,Male,EEE,4,8.79,90.1,Yes,10.8,Professional,2-5L,Placed,No,7.7,8.4,67,0,Offline,0,Yes,Private,0
S018293,19,Female,Civil,1,5.26,74.9,No,11.6,Graduate,<2L,Not Placed,Yes,5.9,7.4,59,1,Hybrid,1,No,Junior College,0
S018294,23,Male,ME,4,7.46,90.7,No,31.2,High School,5-10L,Partially Placed,Yes,6.6,5.8,67,2,Offline,1,Yes,Public,1
S018295,18,Male,ECE,2,5.45,87.2,No,8.0,High School,<2L,Not Placed,No,6.0,6.0,84,0,Offline,1,Yes,Other,0
S018296,18,Male,CE,4,5.77,65.5,No,19.7,No formal,<2L,Not Placed,No,7.8,7.4,45,0,Hybrid,0,Yes,Public,0
S018297,16,Female,IT,4,6.91,80.9,No,22.3,Graduate,10-20L,Not Placed,Yes,6.8,8.6,47,0,Offline,1,Yes,Public,0
S018298,18,Female,IT,2,6.58,84.1,No,20.1,Graduate,<2L,Not Placed,No,5.3,6.1,70,0,Hybrid,0,Yes,Other,0
S018299,17,Female,EEE,2,8.04,80.9,No,12.7,High School,<2L,Not Placed,No,5.4,9.2,77,1,Offline,1,Yes,Private,0
S018300,18,Male,EEE,2,7.33,72.5,No,8.3,High School,<2L,Not Placed,No,8.0,7.5,57,1,Offline,0,No,Junior College,0
S018301,18,Female,ME,2,8.28,88.2,No,12.5,High School,5-10L,Not Placed,No,8.2,6.6,60,0,Online,0,No,Public,0
S018302,20,Male,EEE,2,6.28,67.3,No,10.9,High School,2-5L,Not Placed,Yes,7.6,5.9,40,1,Offline,0,Yes,Public,0
S018303,18,Female,ME,1,7.76,83.1,No,8.0,Postgraduate,5-10L,Placed,No,2.2,6.6,55,0,Online,0,No,Private,0
S018304,18,Female,IT,3,7.23,84.9,No,9.2,High School,2-5L,Not Placed,No,1.9,5.5,53,0,Online,3,Yes,Private,0
S018305,21,Male,CSE,2,8.66,93.1,No,22.3,Professional,10-20L,Not Placed,Yes,9.9,7.2,66,2,Online,0,No,Public,1
S018306,18,Male,ME,1,6.36,68.8,No,17.2,High School,<2L,Not Placed,No,6.5,7.0,51,0,Offline,0,Yes,Private,0
S018307,17,Male,ME,4,5.85,79.8,No,10.8,High School,<2L,Placed,No,5.4,8.6,47,0,Offline,0,Yes,Public,0
S018308,19,Female,AEIE,1,6.49,78.7,No,29.5,High School,<2L,Not Placed,Yes,6.9,7.2,80,0,Offline,0,Yes,Public,0
S018309,17,Male,CE,2,6.36,64.3,No,16.0,Professional,>20L,Not Placed,Yes,3.8,7.6,66,1,Offline,1,Yes,Private,0
S018310,22,Female,EEE,2,5.68,69.5,No,11.5,Postgraduate,<2L,Not Placed,No,4.2,8.2,72,1,Offline,1,Yes,Public,1
S018311,18,Male,CSE,1,6.61,71.8,No,11.9,Professional,2-5L,Not Placed,No,4.3,4.5,60,0,Offline,2,Yes,Public,0
S018312,20,Female,CE,1,7.82,56.2,No,5.8,High School,2-5L,Not Placed,Yes,6.6,7.3,69,1,Offline,0,No,Junior College,1
S018313,17,Female,IT,4,8.69,97.8,No,2.3,Graduate,10-20L,Not Placed,No,4.7,5.9,57,0,Offline,0,No,Private,0
S018314,18,Male,Civil,3,7.91,80.7,No,27.8,Professional,2-5L,Not Placed,Yes,4.3,8.6,62,1,Offline,0,Yes,Private,1
S018315,20,Male,Civil,1,6.25,74.1,No,3.5,Graduate,2-5L,Not Placed,Yes,1.0,6.5,75,0,Offline,0,Yes,Private,0
S018316,20,Male,ECE,4,6.99,81.7,No,12.7,High School,<2L,Not Placed,No,7.8,6.5,68,2,Hybrid,1,Yes,Junior College,0
S018317,18,Male,IT,1,6.13,82.3,No,5.0,Graduate,2-5L,Not Placed,No,5.2,7.5,77,1,Online,0,Yes,Public,1
S018318,17,Female,ME,1,8.48,69.6,No,11.8,Graduate,<2L,Not Placed,Yes,4.2,5.1,59,0,Hybrid,2,Yes,Private,0
S018319,21,Male,CSE,4,8.83,79.1,No,5.8,Graduate,5-10L,Partially Placed,Yes,6.7,4.0,80,0,Hybrid,2,Yes,Private,1
S018320,21,Female,CSE,1,6.92,68.5,No,18.8,Graduate,5-10L,Not Placed,No,4.4,3.8,87,0,Online,3,Yes,Private,1
S018321,18,Female,AEIE,1,8.22,79.9,No,6.4,Postgraduate,2-5L,Not Placed,No,7.0,8.2,52,0,Hybrid,0,No,Private,0
S018322,21,Female,IT,4,8.01,83.3,No,23.1,Graduate,10-20L,Placed,Yes,3.4,9.1,65,0,Hybrid,0,No,Private,0
S018323,20,Male,ME,4,7.51,70.5,No,6.0,Postgraduate,2-5L,Partially Placed,No,7.5,8.5,64,0,Offline,0,No,Private,0
S018324,19,Female,ECE,4,7.23,82.7,No,4.4,Postgraduate,<2L,Not Placed,No,6.4,8.4,61,0,Hybrid,0,Yes,Private,1
S018325,18,Female,Civil,4,7.04,81.0,No,20.4,High School,2-5L,Placed,Yes,4.8,4.0,61,2,Online,1,Yes,Public,0
S018326,20,Male,ME,2,6.64,86.8,No,0.7,High School,2-5L,Not Placed,No,8.5,4.5,73,0,Offline,0,No,Public,0
S018327,19,Male,ME,2,7.06,82.7,No,17.0,Graduate,>20L,Not Placed,No,3.7,5.4,64,1,Offline,2,Yes,Private,0
S018328,20,Male,ME,1,7.02,56.9,No,7.2,Graduate,>20L,Not Placed,Yes,4.6,9.4,64,1,Online,0,Yes,Private,1
S018329,19,Female,ECE,2,6.64,99.1,No,5.5,High School,2-5L,Not Placed,No,10.0,7.5,66,1,Offline,0,Yes,Public,0
S018330,20,Male,ME,1,6.78,60.8,No,5.0,Graduate,<2L,Placed,No,2.3,5.8,76,0,Online,0,Yes,Private,0
S018331,19,Female,AEIE,2,6.49,87.2,No,3.0,Graduate,10-20L,Not Placed,Yes,8.3,4.7,75,0,Offline,1,Yes,Private,0
S018332,18,Male,AEIE,3,7.08,60.4,No,10.8,High School,2-5L,Not Placed,Yes,6.4,4.2,82,0,Hybrid,0,No,Private,0
S018333,17,Female,IT,1,7.09,81.5,No,17.2,High School,2-5L,Not Placed,No,8.7,5.9,57,1,Hybrid,0,Yes,Private,0
S018334,21,Female,EEE,4,8.2,76.1,No,6.1,Graduate,<2L,Not Placed,Yes,6.9,7.7,59,0,Online,0,Yes,Private,0
S018335,19,Male,Civil,1,7.08,76.5,No,22.1,Graduate,2-5L,Not Placed,No,5.4,5.8,70,1,Offline,1,Yes,Private,0
S018336,18,Female,EEE,3,8.17,93.0,No,4.1,Postgraduate,5-10L,Not Placed,No,4.5,6.9,66,1,Online,0,No,Public,0
S018337,21,Male,EEE,1,6.98,50.8,No,14.2,No formal,2-5L,Not Placed,Yes,2.9,7.3,74,1,Online,1,No,Public,0
S018338,20,Female,CSE,3,7.17,71.4,No,27.1,No formal,5-10L,Not Placed,No,4.8,9.0,63,0,Online,0,Yes,Private,0
S018339,22,Male,Civil,4,6.29,67.1,No,10.1,High School,5-10L,Not Placed,No,4.7,6.4,75,0,Hybrid,0,No,Public,0
S018340,16,Male,IT,4,7.79,89.0,No,3.1,High School,10-20L,Not Placed,Yes,6.1,4.4,81,0,Hybrid,0,Yes,Public,0
S018341,20,Male,CSE,2,7.92,74.9,No,4.4,High School,<2L,Not Placed,Yes,7.7,7.5,56,0,Offline,1,Yes,Junior College,0
S018342,18,Male,Civil,3,7.4,61.6,Yes,10.8,High School,2-5L,Not Placed,No,4.0,7.3,39,0,Hybrid,0,No,Public,0
S018343,20,Male,IT,4,6.67,75.2,No,15.4,Graduate,2-5L,Partially Placed,No,7.2,8.3,54,0,Offline,0,No,Private,0
S018344,19,Female,ME,3,7.8,93.1,No,4.3,Graduate,2-5L,Not Placed,No,4.4,6.1,64,0,Hybrid,0,Yes,Boarding,0
S018345,22,Female,CSE,1,7.95,83.9,No,8.2,Graduate,<2L,Not Placed,Yes,5.2,4.7,58,1,Offline,0,Yes,Public,0
S018346,17,Male,CE,1,5.86,70.6,No,14.1,High School,2-5L,Not Placed,Yes,4.1,6.8,64,0,Offline,0,No,Public,0
S018347,20,Female,CE,2,5.77,65.8,No,13.1,Graduate,10-20L,Not Placed,No,3.4,3.8,43,0,Online,1,Yes,Private,0
S018348,20,Male,Civil,2,6.08,69.0,No,6.0,Postgraduate,<2L,Not Placed,Yes,6.4,5.4,71,0,Offline,1,Yes,Public,0
S018349,20,Female,Civil,3,7.98,86.0,No,0.4,Graduate,<2L,Not Placed,No,5.7,6.1,70,0,Online,2,Yes,Public,0
S018350,21,Female,Civil,3,8.31,57.5,No,1.9,High School,2-5L,Partially Placed,No,5.6,5.9,73,2,Hybrid,1,Yes,Boarding,0
S018351,19,Other,IT,3,7.6,80.3,No,4.1,Professional,2-5L,Not Placed,Yes,3.7,6.4,64,0,Hybrid,1,Yes,Public,0
S018352,21,Male,CE,4,7.51,80.2,No,8.8,Postgraduate,10-20L,Partially Placed,No,4.3,5.6,78,0,Online,0,Yes,Public,0
S018353,21,Male,IT,1,7.57,67.5,No,1.1,Graduate,<2L,Not Placed,No,4.6,5.5,61,0,Online,0,Yes,Public,0
S018354,17,Female,EEE,3,6.54,58.0,No,9.5,Professional,2-5L,Not Placed,No,4.3,4.6,61,0,Online,1,Yes,Private,0
S018355,18,Male,EEE,2,7.21,79.1,No,24.5,Graduate,2-5L,Not Placed,Yes,3.6,7.4,48,0,Offline,0,Yes,Private,0
S018356,21,Female,CE,3,7.16,92.6,Yes,20.9,Graduate,2-5L,Not Placed,No,6.9,6.7,55,0,Offline,0,No,Boarding,0
S018357,22,Male,Civil,2,7.88,73.8,No,19.1,No formal,2-5L,Not Placed,No,3.6,8.7,53,0,Offline,0,No,Private,0
S018358,20,Male,CE,4,7.0,84.1,No,21.0,High School,<2L,Not Placed,No,4.6,5.7,59,0,Offline,0,Yes,Junior College,1
S018359,19,Male,CSE,4,5.89,75.3,No,0.2,Graduate,2-5L,Not Placed,No,3.9,5.4,71,0,Hybrid,1,No,Boarding,1
S018360,21,Male,ME,3,7.2,85.8,No,28.2,Postgraduate,2-5L,Not Placed,No,5.3,6.2,86,1,Online,0,Yes,Boarding,0
S018361,22,Male,CE,4,7.25,87.7,No,3.0,High School,<2L,Not Placed,Yes,7.2,4.8,37,0,Offline,0,Yes,Public,0
S018362,19,Male,CE,1,7.05,76.7,No,10.5,High School,2-5L,Not Placed,No,1.4,5.2,56,0,Offline,1,No,Public,1
S018363,21,Male,ME,3,8.47,66.9,Yes,3.1,High School,5-10L,Not Placed,Yes,2.9,6.5,69,0,Online,4,No,Private,0
S018364,23,Male,CE,1,6.54,78.4,No,4.3,High School,2-5L,Not Placed,Yes,1.5,3.0,47,0,Offline,1,Yes,Public,0
S018365,17,Female,AEIE,1,6.52,63.6,No,0.5,Graduate,2-5L,Not Placed,No,5.5,5.4,59,2,Hybrid,1,Yes,Public,0
S018366,22,Male,ME,1,6.31,78.0,No,12.8,High School,2-5L,Partially Placed,No,6.0,5.6,74,0,Hybrid,0,Yes,Public,0
S018367,20,Male,CSE,1,6.93,66.5,No,6.1,Graduate,2-5L,Not Placed,No,5.4,5.7,79,0,Offline,0,Yes,Private,0
S018368,18,Female,ECE,4,5.65,87.1,No,0.1,Graduate,2-5L,Placed,Yes,5.2,6.8,64,1,Hybrid,1,No,Private,0
S018369,20,Male,ECE,1,7.37,80.0,Yes,12.4,Graduate,5-10L,Not Placed,No,8.2,8.5,39,0,Offline,0,No,Private,0
S018370,18,Male,ECE,2,7.46,93.9,No,6.7,No formal,2-5L,Not Placed,Yes,3.7,5.5,47,0,Online,0,Yes,Public,1
S018371,17,Male,CE,3,8.38,98.8,No,12.3,High School,5-10L,Not Placed,No,7.6,6.9,80,0,Offline,0,Yes,Public,0
S018372,19,Male,CE,3,7.0,94.6,Yes,16.1,Postgraduate,2-5L,Not Placed,No,5.4,4.7,74,2,Offline,0,No,Public,0
S018373,18,Male,CE,3,6.77,74.7,No,9.3,Postgraduate,2-5L,Not Placed,No,5.3,10.0,65,1,Offline,0,Yes,Private,0
S018374,21,Female,CE,2,7.07,85.9,No,19.9,Graduate,5-10L,Placed,No,4.2,8.3,69,1,Hybrid,4,Yes,Private,0
S018375,18,Female,ME,2,7.53,79.7,No,11.9,High School,>20L,Not Placed,Yes,6.7,8.3,57,2,Offline,0,No,Private,1
S018376,21,Female,ME,4,8.24,86.8,No,0.7,High School,10-20L,Partially Placed,No,5.9,8.8,49,1,Offline,0,No,Private,0
S018377,19,Female,CE,1,5.39,63.7,No,4.5,High School,<2L,Partially Placed,Yes,6.7,8.6,68,1,Offline,1,Yes,Public,0
S018378,21,Male,IT,3,7.98,73.4,Yes,10.0,Professional,2-5L,Partially Placed,No,3.8,6.6,67,0,Online,2,No,Private,0
S018379,22,Female,AEIE,1,7.97,71.2,No,2.5,High School,2-5L,Not Placed,No,5.0,6.0,83,1,Hybrid,2,Yes,Private,1
S018380,17,Male,CE,4,6.94,92.7,No,11.7,High School,<2L,Not Placed,No,7.6,7.8,65,1,Offline,1,Yes,Public,0
S018381,20,Male,CSE,3,5.34,72.5,Yes,21.1,Graduate,2-5L,Not Placed,Yes,4.4,6.5,37,0,Offline,1,Yes,Private,0
S018382,19,Other,Civil,4,6.33,88.3,No,19.6,Graduate,2-5L,Placed,Yes,5.2,8.0,70,2,Offline,0,No,Private,0
S018383,19,Female,AEIE,3,7.01,77.8,No,26.8,High School,2-5L,Not Placed,No,5.2,9.0,50,1,Online,0,Yes,Public,0
S018384,19,Male,CE,4,7.43,77.3,No,21.5,Postgraduate,10-20L,Not Placed,No,0.0,9.3,52,2,Offline,0,No,Public,0
